weeks,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
25,1999,0.588,0.522,9,-6.254,0,0.0383,0.233,0,0.24,0.584,66.024,290600
25,1999,0.339,0.625,1,-8.57,1,0.028,0.057,0.000102,0.229,0.334,104.68,249533
25,1999,0.633,0.8,1,-6.945,1,0.166,0.209,0.000123,0.137,0.913,175.716,217573
25,1999,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,140773
25,1999,0.874,0.714,7,-6.664,1,0.129,0.0155,0,0.0968,0.541,95.826,265600
25,1999,0.551,0.386,0,-10.22,1,0.132,0.659,0,0.125,0.245,116.409,199387
24,1999,0.769,0.53,5,-6.048,1,0.0411,0.344,0,0.108,0.388,94.014,176040
24,1999,,,,,,,,,,,,
23,1999,0.665,0.991,7,-6.725,1,0.256,0.0117,0.00392,0.339,0.0676,152.596,413880
23,1999,0.311,0.0264,0,-21.644,1,0.037,0.731,0.00205,0.156,0.139,120.653,260666
22,1999,0.593,0.619,3,-9.003,0,0.0976,0.118,0,0.484,0.668,80.02,326533
22,1999,0.743,0.47,0,-13.154,1,0.029,0.0936,3.15E-05,0.186,0.89,116.122,160333
22,1999,,,,,,,,,,,,
22,1999,0.884,0.679,10,-5.857,0,0.282,0.0957,0.00209,0.0289,0.591,76.993,238467
22,1999,0.583,0.435,8,-8.784,1,0.0386,0.434,5.49E-05,0.102,0.292,72.01,276013
22,1999,0.653,0.964,9,-4.261,0,0.0582,0.00316,0.00512,0.144,0.87,126.928,209267
21,1999,0.561,0.543,1,-8.498,1,0.0324,0.26,0,0.124,0.243,139.803,240867
21,1999,0.723,0.674,7,-7.427,1,0.0297,0.0986,1.83E-05,0.279,0.61,124.9,188200
58,2000,0.653,0.964,9,-4.261,0,0.0582,0.00316,0.00512,0.144,0.87,126.928,209267
57,2000,0.459,0.83,2,-6.254,1,0.0364,5.15E-05,0.00014,0.206,0.431,155.827,316733
55,2000,0.561,0.543,1,-8.498,1,0.0324,0.26,0,0.124,0.243,139.803,240867
53,2000,0.529,0.496,7,-9.007,1,0.029,0.173,0,0.251,0.278,136.859,250547
44,2000,0.899,0.691,0,-7.554,1,0.0497,0.18,0.000451,0.135,0.865,107.951,125302
42,2000,0.705,0.725,4,-7.435,1,0.0506,0.0352,0.0149,0.194,0.76,92.186,166693
41,2000,0.636,0.761,3,-6.389,0,0.0306,0.0517,0,0.0642,0.736,93.896,257067
40,2000,0.594,0.946,3,-4.521,1,0.452,0.0869,0,0.306,0.397,155.826,283733
39,2000,0.545,0.865,11,-5.708,0,0.0286,0.00664,1.10E-05,0.168,0.543,99.009,233933
37,2000,,,,,,,,,,,,
37,2000,0.661,0.346,11,-9.115,1,0.03,0.452,0,0.131,0.256,129.752,263667
36,2000,0.805,0.579,0,-9.492,1,0.592,0.0343,0,0.0833,0.597,74.418,115927
35,2000,0.703,0.757,1,-3.612,1,0.05,0.617,0,0.106,0.696,82.008,221747
34,2000,0.339,0.625,1,-8.57,1,0.028,0.057,0.000102,0.229,0.334,104.68,249533
34,2000,0.41,0.539,0,-8.412,1,0.0302,0.00425,0.00089,0.117,0.141,138.852,274800
34,2000,0.889,0.648,2,-6.885,1,0.109,0.00828,0,0.113,0.58,81.388,259173
33,2000,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25E-06,0.0335,0.679,77.019,219720
32,2000,,,,,,,,,,,,
32,2000,0.578,0.894,10,-5.42,1,0.0296,0.0103,2.66E-06,0.216,0.741,165.98,347107
32,2000,0.648,0.622,7,-6.063,1,0.0428,0.00152,5.97E-05,0.109,0.51,88.684,278067
32,2000,0.619,0.71,4,-7.661,0,0.0686,0.224,0.000395,0.218,0.313,170.119,151302
32,2000,0.452,0.688,0,-4.84,0,0.0385,0.0263,0,0.11,0.313,76.99,199600
32,2000,,,,,,,,,,,,
32,2000,0.435,0.352,2,-7.815,0,0.0371,0.814,0,0.247,0.345,85.82,178233
32,2000,0.576,0.679,0,-7.237,1,0.034,0.0311,0,0.323,0.213,121.005,187889
31,2000,0.624,0.945,7,-3.109,1,0.0343,0.0698,4.57E-06,0.0867,0.914,104.77,218200
30,2000,0.874,0.714,7,-6.664,1,0.129,0.0155,0,0.0968,0.541,95.826,265600
29,2000,0.636,0.659,1,-8.034,1,0.113,0.0333,0,0.174,0.487,153.06,244693
29,2000,0.623,0.898,4,-6.604,0,0.0309,0.000192,0.303,0.138,0.786,130.991,226227
28,2000,,,,,,,,,,,,
28,2000,0.706,0.888,2,-6.959,1,0.0654,0.119,9.64E-05,0.07,0.714,121.549,253733
28,2000,0.771,0.68,11,-5.881,0,0.224,0.277,1.18E-05,0.682,0.808,119.952,276160
27,2000,0.593,0.642,2,-7.284,1,0.0299,0.313,0.000582,0.0804,0.736,76.403,239440
27,2000,0.665,0.991,7,-6.725,1,0.256,0.0117,0.00392,0.339,0.0676,152.596,413880
27,2000,0.481,0.94,7,-5.204,1,0.066,0.000891,0,0.0939,0.66,96.493,189333
27,2000,0.675,0.553,7,-7.775,1,0.0486,0.0863,7.58E-06,0.118,0.594,90.02,239933
26,2000,0.516,0.377,7,-8.768,0,0.0327,0.37,0,0.0993,0.421,89.794,266493
26,2000,0.508,0.921,5,-1.644,1,0.303,0.246,0,0.221,0.681,93.058,374413
26,2000,0.565,0.547,0,-7.722,1,0.0347,0.579,0,0.194,0.252,75.018,209320
26,2000,0.729,0.881,5,-5.024,0,0.0283,0.0231,0,0.0872,0.963,118.58,182267
26,2000,0.777,0.601,2,-5.931,1,0.126,0.0406,0.00201,0.0348,0.68,97.911,261973
26,2000,0.746,0.443,1,-7.693,0,0.0771,0.282,0,0.14,0.272,119.311,274227
25,2000,0.594,0.946,3,-4.521,1,0.452,0.0869,0,0.306,0.397,155.826,283733
25,2000,,,,,,,,,,,,
25,2000,0.536,0.768,10,-5.948,0,0.0347,0.00433,0,0.114,0.545,77.217,228133
24,2000,0.791,0.267,5,-11.997,1,0.0415,0.674,0.534,0.102,0.544,165.99,215111
24,2000,0.634,0.677,5,-7.278,0,0.0304,0.0117,0.00103,0.126,0.558,135.012,240867
24,2000,0.468,0.627,6,-5.085,1,0.0476,0.0281,7.97E-06,0.11,0.159,179.642,212107
24,2000,0.516,0.467,0,-6.184,1,0.0302,0.662,0,0.0853,0.386,132.861,173307
24,2000,,,,,,,,,,,,
56,2001,0.703,0.757,1,-3.612,1,0.05,0.617,0,0.106,0.696,82.008,221747
53,2001,0.545,0.865,11,-5.708,0,0.0286,0.00664,1.10E-05,0.168,0.543,99.009,233933
48,2001,0.466,0.536,6,-6.227,1,0.0429,0.0951,0,0.114,0.377,75.998,210773
47,2001,0.41,0.539,0,-8.412,1,0.0302,0.00425,0.00089,0.117,0.141,138.852,274800
47,2001,0.541,0.864,1,-4.915,1,0.0357,0.00118,0,0.0896,0.435,124.557,216067
42,2001,0.481,0.638,0,-5.862,1,0.0276,0.153,0,0.154,0.497,79.064,259933
42,2001,,,,,,,,,,,,
39,2001,0.805,0.579,0,-9.492,1,0.592,0.0343,0,0.0833,0.597,74.418,115927
39,2001,0.722,0.595,1,-9.928,0,0.0415,0.284,0.00054,0.0694,0.738,79.981,217827
39,2001,0.561,0.431,10,-8.81,1,0.0578,0.768,1.42E-05,0.106,0.137,143.875,242013
38,2001,,,,,,,,,,,,
34,2001,,,,,,,,,,,,
33,2001,0.817,0.585,5,-4.688,1,0.0301,0.439,0,0.147,0.916,105.014,218440
33,2001,0.635,0.537,7,-7.895,0,0.0832,0.172,0,0.418,0.383,125.028,215381
32,2001,0.61,0.723,4,-7.572,1,0.0422,0.0103,0.0447,0.0748,0.45,97.147,229733
32,2001,0.748,0.733,11,-4.421,0,0.072,0.0062,0,0.329,0.291,93.019,312240
31,2001,0.824,0.733,1,-5.474,1,0.0613,0.0362,0,0.325,0.395,97.972,284387
30,2001,0.774,0.684,1,-4.721,0,0.0408,0.0687,9.34E-05,0.0765,0.354,98.001,236827
29,2001,0.479,0.698,7,-7.914,1,0.0277,0.198,0,0.126,0.673,159.699,201600
29,2001,0.593,0.275,6,-15.25,0,0.0638,0.816,0.0115,0.108,0.363,114.82,87411
29,2001,,,,,,,,,,,,
29,2001,0.85,0.7,7,-6.49,1,0.0478,0.0616,1.80E-06,0.244,0.722,101.875,291782
29,2001,0.677,0.696,0,-6.181,1,0.119,0.321,0,0.42,0.464,90.03,198082
28,2001,0.74,0.766,6,-2.939,1,0.178,0.116,0,0.0406,0.807,170.531,235133
28,2001,0.649,0.3,3,-14.74,0,0.0498,0.623,4.46E-06,0.125,0.294,99.989,285747
28,2001,0.694,0.884,9,-3.017,1,0.0395,0.161,0.00343,0.117,0.768,123.98,174215
28,2001,,,,,,,,,,,,
27,2001,0.756,0.572,9,-7.019,1,0.0763,0.0478,0,0.0853,0.417,102.986,204400
27,2001,0.831,0.79,1,-4.714,0,0.165,0.0024,0,0.0515,0.791,93.14,262827
27,2001,0.682,0.744,8,-6.981,1,0.0365,0.376,0.00951,0.06,0.827,132.493,257200
26,2001,,,,,,,,,,,,
26,2001,0.742,0.934,6,-3.729,0,0.118,0.00178,0,0.0473,0.544,104.996,201160
26,2001,,,,,,,,,,,,
25,2001,,,,,,,,,,,,
25,2001,0.679,0.587,7,-7.015,1,0.276,0.141,6.35E-06,0.137,0.486,186.003,230453
25,2001,0.539,0.926,2,-6.495,1,0.0499,0.014,0.00136,0.36,0.454,136.279,246400
25,2001,0.729,0.73,11,-5.14,0,0.261,0.00165,4.33E-05,0.118,0.41,156.953,191399
25,2001,0.418,0.249,3,-13.744,1,0.0301,0.841,0.661,0.112,0.213,82.803,218547
25,2001,0.508,0.921,5,-1.644,1,0.303,0.246,0,0.221,0.681,93.058,374413
24,2001,0.677,0.455,8,-7.123,1,0.0708,0.231,0,0.101,0.817,159.941,232573
24,2001,,,,,,,,,,,,
24,2001,0.657,0.629,6,-4.938,1,0.0782,0.194,0,0.254,0.726,93.985,266893
24,2001,,,,,,,,,,,,
24,2001,,,,,,,,,,,,
24,2001,,,,,,,,,,,,
23,2001,0.911,0.551,8,-3.75,0,0.0449,0.132,4.12E-05,0.0863,0.969,92.887,265867
23,2001,0.406,0.73,9,-6.278,1,0.0315,0.0471,0,0.229,0.207,170.032,242000
23,2001,0.562,0.594,3,-4.578,0,0.0558,0.318,0,0.311,0.423,62.876,265533
23,2001,0.707,0.139,7,-12.3,1,0.0507,0.91,0,0.105,0.323,85.868,208040
23,2001,0.843,0.806,4,-5.946,0,0.269,0.143,0,0.0771,0.613,94.948,270507
54,2002,0.541,0.864,1,-4.915,1,0.0357,0.00118,0,0.0896,0.435,124.557,216067
53,2002,0.481,0.638,0,-5.862,1,0.0276,0.153,0,0.154,0.497,79.064,259933
49,2002,0.446,0.764,10,-5.042,1,0.033,0.00135,0,0.099,0.543,172.094,223840
46,2002,,,,,,,,,,,,
45,2002,0.558,0.719,2,-5.113,1,0.0267,0.0367,0,0.115,0.371,112.027,208600
42,2002,,,,,,,,,,,,
41,2002,0.911,0.551,8,-3.75,0,0.0449,0.132,4.12E-05,0.0863,0.969,92.887,265867
41,2002,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,285120
39,2002,0.824,0.733,1,-5.474,1,0.0613,0.0362,0,0.325,0.395,97.972,284387
38,2002,0.431,0.938,3,-4.507,0,0.0542,0.00805,0,0.138,0.523,157.462,304000
38,2002,0.556,0.864,3,-5.87,0,0.0584,0.00958,0,0.209,0.4,105.143,216880
35,2002,0.449,0.776,2,-5.594,1,0.0322,0.00171,0,0.0698,0.198,148.11,269307
35,2002,,,,,,,,,,,,
35,2002,0.721,0.662,7,-8.136,1,0.403,0.0888,0,0.178,0.68,94.191,285947
34,2002,,,,,,,,,,,,
34,2002,0.533,0.967,1,-2.543,1,0.0995,0.00791,0,0.336,0.782,142.018,186813
33,2002,0.643,0.849,2,-5.428,1,0.0526,0.0371,0,0.058,0.903,162.152,165853
32,2002,0.665,0.695,0,-5.763,1,0.0532,0.347,0,0.106,0.707,90.119,227387
32,2002,0.816,0.5,1,-4.551,1,0.03,0.0227,1.53E-06,0.0733,0.649,124.037,247840
31,2002,0.418,0.249,3,-13.744,1,0.0301,0.841,0.661,0.112,0.213,82.803,218547
31,2002,,,,,,,,,,,,
31,2002,0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74E-06,0.3,0.427,77.987,244507
31,2002,0.236,0.249,6,-9.595,0,0.0348,0.811,1.00E-06,0.087,0.181,72.847,281960
30,2002,0.792,0.93,1,-6.32,1,0.0693,0.115,0,0.292,0.812,105.505,261027
30,2002,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65E-06,0.096,0.104,125.026,197267
30,2002,0.562,0.594,3,-4.578,0,0.0558,0.318,0,0.311,0.423,62.876,265533
29,2002,0.32,0.88,2,-6.035,1,0.0504,0.000101,4.31E-06,0.076,0.257,146.349,294600
29,2002,0.717,0.733,4,-4.985,1,0.0427,0.0398,0,0.136,0.713,119.996,292307
28,2002,,,,,,,,,,,,
28,2002,0.585,0.55,11,-7.342,1,0.0255,0.408,3.97E-05,0.115,0.839,78.176,218280
27,2002,0.677,0.556,9,-6.544,1,0.0306,0.263,0,0.105,0.521,80.006,179507
27,2002,,,,,,,,,,,,
27,2002,0.839,0.706,5,-6.104,0,0.199,0.208,0,0.242,0.839,96.673,245133
27,2002,0.679,0.587,7,-7.015,1,0.276,0.141,6.35E-06,0.137,0.486,186.003,230453
26,2002,0.594,0.946,3,-4.521,1,0.452,0.0869,0,0.306,0.397,155.826,283733
26,2002,0.575,0.644,6,-5.68,0,0.0309,0.271,0,0.131,0.626,80.07,195013
26,2002,0.956,0.745,11,-4.753,0,0.12,0.206,0,0.0615,0.912,107.075,228240
26,2002,,,,,,,,,,,,
25,2002,,,,,,,,,,,,
25,2002,0.797,0.872,9,-6.727,0,0.0575,0.291,0,0.284,0.866,129.885,222427
25,2002,0.824,0.745,11,-5.49,0,0.0755,0.0467,3.29E-05,0.198,0.888,125.013,210547
25,2002,0.727,0.552,2,-8.074,0,0.14,0.227,0.000164,0.198,0.607,168.189,289160
25,2002,0.412,0.77,11,-6.057,0,0.18,0.462,1.50E-06,0.0485,0.418,101.955,254493
24,2002,0.755,0.772,3,-4.539,0,0.154,0.0605,9.19E-05,0.223,0.586,168.062,233160
24,2002,0.675,0.607,11,-3.538,1,0.162,0.0302,8.97E-06,0.339,0.56,177.928,335613
24,2002,0.802,0.903,11,-3.267,0,0.046,0.0011,0,0.173,0.96,128.93,192533
24,2002,0.794,0.832,1,-4.862,0,0.0407,0.237,1.14E-05,0.203,0.871,107.657,196160
24,2002,,,,,,,,,,,,
24,2002,0.62,0.869,6,-5.479,1,0.0462,0.615,0,0.131,0.597,126.019,216573
24,2002,,,,,,,,,,,,
45,2003,,,,,,,,,,,,
42,2003,0.795,0.523,1,-7.165,1,0.0423,0.061,0,0.0914,0.855,133.024,186067
41,2003,0.256,0.788,6,-5.263,0,0.0403,0.0298,0,0.707,0.429,80.718,228707
39,2003,0.721,0.662,7,-8.136,1,0.403,0.0888,0,0.178,0.68,94.191,285947
37,2003,0.716,0.551,1,-6.987,1,0.47,0.167,0,0.197,0.305,82.393,234288
36,2003,,,,,,,,,,,,
36,2003,0.492,0.896,4,-5.819,0,0.117,0.000172,2.78E-06,0.189,0.534,184.981,285570
35,2003,0.583,0.66,11,-5.078,1,0.0377,0.181,0,0.0979,0.861,151.956,255560
35,2003,0.521,0.625,1,-7.47,1,0.067,0.0301,0,0.121,0.136,101.019,334067
34,2003,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65E-06,0.096,0.104,125.026,197267
34,2003,0.692,0.496,7,-7.332,1,0.0241,0.172,6.42E-06,0.107,0.376,97.945,298960
33,2003,0.866,0.749,2,-3.977,1,0.253,0.15,0,0.0614,0.891,92.074,250747
32,2003,0.331,0.943,4,-3.188,0,0.0698,0.00721,2.06E-06,0.242,0.296,94.612,235893
32,2003,0.66,0.58,10,-9.921,0,0.0393,0.0372,0,0.116,0.115,139.902,157780
31,2003,,,,,,,,,,,,
31,2003,0.496,0.819,5,-5.656,0,0.0444,0.0479,0.000215,0.177,0.317,100.215,202013
30,2003,0.792,0.829,2,-6.612,1,0.256,0.00103,0.0755,0.582,0.17,93.044,92856
30,2003,0.729,0.731,4,-4.823,1,0.0682,0.235,1.35E-06,0.391,0.838,138.204,302720
30,2003,0.902,0.72,6,-2.776,0,0.347,0.26,0,0.0749,0.805,90.059,193467
29,2003,0.414,0.161,7,-22.32,0,0.0318,0.883,0.000223,0.117,0.423,159.375,199493
29,2003,0.647,0.729,5,-6.251,1,0.0236,0.0206,0.0489,0.134,0.687,94.01,249627
29,2003,0.727,0.552,2,-8.074,0,0.14,0.227,0.000164,0.198,0.607,168.189,289160
29,2003,0.373,0.961,2,-3.16,1,0.0996,3.49E-05,1.46E-05,0.271,0.543,168.131,203573
28,2003,0.699,0.304,1,-11.192,1,0.0993,0.779,0.000993,0.137,0.271,119.705,160184
27,2003,0.551,0.402,11,-7.431,1,0.0262,0.676,0,0.0928,0.382,103.313,193200
27,2003,0.331,0.183,5,-11.63,1,0.0287,0.936,9.07E-06,0.115,0.26,79.195,217400
27,2003,0.646,0.77,2,-6.596,0,0.226,0.00249,0,0.0715,0.681,99.165,236133
27,2003,0.715,0.733,1,-7.068,1,0.262,0.134,0,0.157,0.897,87.665,295173
27,2003,,,,,,,,,,,,
26,2003,0.58,0.526,6,-6.664,0,0.0313,0.221,0,0.0959,0.2,101.89,304427
26,2003,0.623,0.734,9,-5.948,1,0.107,0.0162,1.75E-06,0.145,0.37,107.853,244453
26,2003,0.957,0.437,11,-7.882,1,0.359,0.00402,0,0.219,0.616,130.058,137984
25,2003,,,,,,,,,,,,
25,2003,0.446,0.764,10,-5.042,1,0.033,0.00135,0,0.099,0.543,172.094,223840
25,2003,0.7,0.758,10,-3.012,0,0.342,0.0444,1.30E-05,0.0401,0.889,78.693,249467
25,2003,0.519,0.441,4,-14.178,1,0.0353,0.0204,0.000453,0.076,0.25,81.334,234973
24,2003,0.733,0.334,1,-11.314,1,0.0811,0.327,0,0.116,0.267,119.935,319973
24,2003,,,,,,,,,,,,
23,2003,,,,,,,,,,,,
23,2003,0.576,0.807,6,-3.908,0,0.317,0.353,0.000363,0.0512,0.908,90.012,224427
23,2003,,,,,,,,,,,,
23,2003,0.689,0.735,2,-4.545,1,0.267,0.00922,0.00072,0.365,0.059,171.403,320627
23,2003,0.58,0.748,4,-5.433,1,0.0323,0.00935,0,0.753,0.584,109.781,216760
23,2003,,,,,,,,,,,,
23,2003,0.677,0.724,2,-8.992,1,0.0245,0.143,0.000101,0.158,0.697,90.392,212640
23,2003,,,,,,,,,,,,
22,2003,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,307880
22,2003,0.892,0.714,4,-6.055,0,0.141,0.201,0.000234,0.0521,0.817,100.972,267267
22,2003,0.774,0.81,1,-2.984,0,0.0734,0.186,0.00949,0.0261,0.975,146.95,146709
22,2003,0.407,0.896,6,-2.935,1,0.063,0.012,0,0.196,0.156,138.697,243573
54,2004,0.256,0.788,6,-5.263,0,0.0403,0.0298,0,0.707,0.429,80.718,228707
51,2004,0.557,0.533,10,-6.817,0,0.0252,0.0492,0,0.205,0.233,143.994,238733
50,2004,0.576,0.679,0,-7.237,1,0.034,0.0311,0,0.323,0.213,121.005,187889
45,2004,0.894,0.791,2,-4.699,1,0.112,0.0183,0,0.0388,0.583,105.018,250373
45,2004,0.521,0.625,1,-7.47,1,0.067,0.0301,0,0.121,0.136,101.019,334067
43,2004,0.712,0.862,5,-4.612,0,0.0378,0.0525,0,0.093,0.809,95.051,206200
43,2004,0.492,0.896,4,-5.819,0,0.117,0.000172,2.78E-06,0.189,0.534,184.981,285570
41,2004,0.584,0.206,7,-14.359,1,0.0341,0.86,4.04E-06,0.0995,0.335,75.147,223382
40,2004,0.575,0.644,6,-5.68,0,0.0309,0.271,0,0.131,0.626,80.07,195013
39,2004,0.703,0.757,1,-3.612,1,0.05,0.617,0,0.106,0.696,82.008,221747
39,2004,0.756,0.691,2,-3.718,1,0.178,0.0744,0,0.364,0.632,104.999,235187
38,2004,0.472,0.671,4,-4.649,1,0.029,0.0129,0,0.159,0.0681,82.952,232800
36,2004,0.311,0.0264,0,-21.644,1,0.037,0.731,0.00205,0.156,0.139,120.653,260666
35,2004,,,,,,,,,,,,
33,2004,0.662,0.748,5,-3.041,0,0.268,0.688,8.43E-06,0.0841,0.535,82.331,239027
32,2004,0.742,0.527,8,-6.892,0,0.0769,0.327,0,0.25,0.638,84.974,169238
32,2004,0.19,0.265,9,-9.206,1,0.0356,0.863,0,0.134,0.101,79.012,262533
32,2004,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,235213
32,2004,0.754,0.591,0,-7.341,1,0.0414,0.219,0.0188,0.209,0.859,119.96,114250
30,2004,0.677,0.556,9,-6.544,1,0.0306,0.263,0,0.105,0.521,80.006,179507
30,2004,,,,,,,,,,,,
30,2004,0.715,0.733,1,-7.068,1,0.262,0.134,0,0.157,0.897,87.665,295173
30,2004,0.925,0.744,0,-5.79,1,0.367,0.0644,0,0.0888,0.656,93.02,243227
30,2004,0.747,0.736,9,-4.274,1,0.133,0.0134,3.60E-05,0.095,0.583,169.171,218640
30,2004,0.516,0.755,5,-3.724,1,0.0383,0.0633,0.00103,0.107,0.165,140.099,262173
29,2004,0.536,0.392,2,-7.72,0,0.036,0.13,0.508,0.0659,0.716,199.957,382093
29,2004,0.697,0.565,5,-6.899,1,0.201,0.161,4.73E-05,0.082,0.457,87.043,242840
28,2004,0.498,0.702,0,-7.833,1,0.0401,0.0193,3.68E-06,0.0669,0.542,79.3,263213
28,2004,0.733,0.408,7,-7.834,0,0.0388,0.679,3.92E-05,0.11,0.291,94.947,197854
28,2004,0.407,0.896,6,-2.935,1,0.063,0.012,0,0.196,0.156,138.697,243573
28,2004,0.392,0.964,10,-4.441,0,0.0644,7.13E-05,0.0387,0.106,0.269,167.024,200547
28,2004,0.643,0.783,10,-6.458,1,0.0856,0.047,0,0.083,0.579,154.084,163870
28,2004,,,,,,,,,,,,
27,2004,0.826,0.647,5,-6.306,0,0.0491,0.0277,1.52E-06,0.298,0.872,102.017,223000
27,2004,0.803,0.806,0,-7.805,1,0.265,0.00761,0.00544,0.101,0.624,94.994,289907
27,2004,0.783,0.916,1,-3.344,1,0.415,0.11,0,0.0746,0.695,95.321,247427
27,2004,0.67,0.616,10,-6.123,1,0.225,0.573,0,0.0535,0.523,120.129,270880
27,2004,0.833,0.568,7,-4.312,1,0.0847,0.0262,0,0.11,0.369,89.958,235067
26,2004,0.755,0.381,8,-6.696,0,0.0711,0.291,5.13E-06,0.0974,0.695,73.108,263507
26,2004,0.78,0.657,1,-7.149,1,0.317,0.0321,2.56E-06,0.339,0.648,163.969,245173
26,2004,0.884,0.697,11,-6.022,1,0.128,0.0509,0,0.094,0.322,101.965,252440
26,2004,0.54,0.982,4,-2.962,0,0.0458,0.435,3.37E-05,0.0457,0.91,126.294,265773
26,2004,0.87,0.712,11,-6.313,0,0.0432,0.0202,0.000331,0.0576,0.877,121.057,232000
25,2004,0.682,0.683,8,-6.444,0,0.0287,0.156,2.32E-05,0.273,0.64,120.023,178000
25,2004,0.845,0.467,1,-7.674,1,0.138,0.0586,0,0.0694,0.702,138.007,211200
25,2004,0.637,0.834,3,-4.686,0,0.323,0.614,0,0.317,0.715,87.312,193733
25,2004,,,,,,,,,,,,
25,2004,0.705,0.794,8,-2.266,1,0.0593,0.0488,0,0.575,0.412,127.961,199680
24,2004,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,391376
24,2004,0.756,0.674,0,-6.518,0,0.0959,0.0184,0,0.158,0.389,111.995,251467
46,2005,0.446,0.701,9,-4.179,0,0.0295,0.0298,8.89E-06,0.0931,0.394,159.958,237000
46,2005,0.662,0.741,0,-5.406,1,0.0334,0.00165,0.0303,0.114,0.404,131,188960
46,2005,0.459,0.427,7,-7.734,1,0.0267,0.114,0,0.168,0.354,139.902,195493
41,2005,0.364,0.841,8,-4.831,1,0.119,0.000402,0,0.242,0.0837,100.14,305840
39,2005,0.54,0.821,6,-3.789,1,0.0873,0.0397,0,0.423,0.685,148.798,180907
38,2005,0.693,0.823,5,-3.761,1,0.0726,0.0932,0,0.328,0.741,87.904,196093
38,2005,0.826,0.647,5,-6.306,0,0.0491,0.0277,1.52E-06,0.298,0.872,102.017,223000
38,2005,0.573,0.739,0,-5.74,1,0.129,0.0285,0,0.111,0.451,97.085,230227
38,2005,0.356,0.924,1,-3.74,1,0.0808,0.00101,0,0.0953,0.232,148.017,222587
38,2005,0.837,0.462,0,-7.89,1,0.0601,0.0339,0,0.09,0.762,139.986,201400
36,2005,0.496,0.682,8,-4.095,1,0.0294,0.00552,2.94E-05,0.0589,0.474,167.06,262333
36,2005,0.635,0.537,7,-7.895,0,0.0832,0.172,0,0.418,0.383,125.028,215381
35,2005,,,,,,,,,,,,
34,2005,0.548,0.889,9,-4.682,1,0.0382,0.00165,0.00109,0.197,0.425,90.048,198973
34,2005,0.551,0.896,9,-3.152,0,0.109,0.033,0,0.0899,0.858,171.79,226640
32,2005,0.636,0.625,11,-7.895,1,0.0277,0.222,5.35E-05,0.119,0.342,93.931,249120
32,2005,0.81,0.511,5,-6.924,0,0.164,0.12,0,0.0832,0.837,151.947,154998
32,2005,0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,222640
31,2005,0.926,0.916,10,-2.221,0,0.0929,0.35,6.17E-06,0.0234,0.904,110.007,199853
31,2005,0.635,0.537,7,-7.895,0,0.0832,0.172,0,0.418,0.383,125.028,215381
31,2005,0.783,0.916,1,-3.344,1,0.415,0.11,0,0.0746,0.695,95.321,247427
31,2005,0.74,0.783,0,-5.367,1,0.0427,0.0297,0.000308,0.123,0.812,100.011,212893
30,2005,0.888,0.632,1,-3.872,1,0.219,0.19,0,0.101,0.662,91.979,266067
29,2005,0.659,0.625,4,-2.253,1,0.045,0.0644,0,0.582,0.442,88.042,181824
29,2005,0.528,0.727,6,-5.739,1,0.179,0.0557,0,0.176,0.212,155.927,245270
29,2005,0.925,0.659,3,-4.763,1,0.231,0.206,7.88E-05,0.279,0.71,97.018,214227
28,2005,,,,,,,,,,,,
28,2005,0.598,0.526,10,-8.659,0,0.0415,0.129,0,0.14,0.529,123.935,168387
28,2005,0.443,0.731,0,-4.997,1,0.255,0.289,0,0.207,0.956,147.818,168649
28,2005,0.862,0.648,4,-7.401,0,0.251,0.0455,0,0.0332,0.637,98.012,235533
27,2005,0.779,0.64,7,-8.415,1,0.159,0.000155,0.00077,0.101,0.498,99.019,246960
27,2005,0.865,0.39,0,-5.541,1,0.127,0.473,0,0.0954,0.105,139.996,198427
27,2005,0.573,0.683,5,-6.644,1,0.176,0.461,0,0.0935,0.817,169.519,142787
27,2005,0.888,0.459,2,-8.154,1,0.0357,0.426,0,0.11,0.704,112.56,176078
27,2005,0.645,0.598,1,-13.18,0,0.0335,0.221,3.53E-06,0.0721,0.913,105.929,227267
27,2005,0.425,0.681,1,-8.604,0,0.0316,0.0229,0.000219,0.0543,0.933,131.011,279333
27,2005,,,,,,,,,,,,
26,2005,0.662,0.507,5,-8.238,1,0.118,0.257,0,0.0465,0.676,86.412,223440
26,2005,0.822,0.673,4,-6.141,0,0.228,0.144,0,0.323,0.85,120.02,245107
26,2005,,,,,,,,,,,,
25,2005,,,,,,,,,,,,
25,2005,0.414,0.936,2,-2.407,1,0.0758,0.00136,0,0.369,0.74,170.229,242413
